review,date,source,review_id,sentences,sentence_id,sentence,sent_len,sentiment_new,themes,themes_bow,variable,themes_relation_extraction,themes_keyword,theme_len,relation_word,emotion_keyword,theme_groups,emotion_groups
"A gorgeous performance of a most delightful opera.  I first heard the flower duet of this opera with which is among the most beautiful works I've ever heard, and the bell song is also impressive.  takes it faster than Sutherland, and, although I'm a huge Sutherland fan, has a voice more appropriate for the role and sings comfortably in french, whereas Sutherland is more of an italianate performer.  So for the soprano's performance alone, has an edge over other recordings the third I know of, besides Sutherland's and Mesple's recordings of the opera, is one with Robin, but that recording is somewhat dated--1952 I believe.  If highlights doesn't do it for you, go for the full version I found that at CD now, and I go with it since I wanted the whole opera, but it's almost 3 times more expensive, so it really just depends how enthusiastic about this opera you are.  All in all, this is a performance you won't be upset with as for the rest of the cast, the Sutherland set is superior in my opinion, but the one with is competent enough unless, of course, you are tone-deaf.  :","Reviewed in the United States on December 10, 2001",Amazon,10,"['A gorgeous performance of a most delightful opera.', ""I first heard the flower duet of this opera with which is among the most beautiful works I've ever heard, and the bell song is also impressive."", ""takes it faster than Sutherland, and, although I'm a huge Sutherland fan, has a voice more appropriate for the role and sings comfortably in french, whereas Sutherland is more of an italianate performer."", ""So for the soprano's performance alone, has an edge over other recordings the third I know of, besides Sutherland's and Mesple's recordings of the opera, is one with Robin, but that recording is somewhat dated--1952 I believe."", ""If highlights doesn't do it for you, go for the full version I found that at CD now, and I go with it since I wanted the whole opera, but it's almost 3 times more expensive, so it really just depends how enthusiastic about this opera you are."", ""All in all, this is a performance you won't be upset with as for the rest of the cast, the Sutherland set is superior in my opinion, but the one with is competent enough unless, of course, you are tone-deaf."", ':']",1,first heard flower duet opera among beautiful works ever heard bell song also impressive,143,Positive,"['bell', 'duet', 'flower', 'opera', 'song', 'works']",bell|duet|flower|opera|song|works,0,bell,bell,4,,,,
"A gorgeous performance of a most delightful opera.  I first heard the flower duet of this opera with which is among the most beautiful works I've ever heard, and the bell song is also impressive.  takes it faster than Sutherland, and, although I'm a huge Sutherland fan, has a voice more appropriate for the role and sings comfortably in french, whereas Sutherland is more of an italianate performer.  So for the soprano's performance alone, has an edge over other recordings the third I know of, besides Sutherland's and Mesple's recordings of the opera, is one with Robin, but that recording is somewhat dated--1952 I believe.  If highlights doesn't do it for you, go for the full version I found that at CD now, and I go with it since I wanted the whole opera, but it's almost 3 times more expensive, so it really just depends how enthusiastic about this opera you are.  All in all, this is a performance you won't be upset with as for the rest of the cast, the Sutherland set is superior in my opinion, but the one with is competent enough unless, of course, you are tone-deaf.  :","Reviewed in the United States on December 10, 2001",Amazon,10,"['A gorgeous performance of a most delightful opera.', ""I first heard the flower duet of this opera with which is among the most beautiful works I've ever heard, and the bell song is also impressive."", ""takes it faster than Sutherland, and, although I'm a huge Sutherland fan, has a voice more appropriate for the role and sings comfortably in french, whereas Sutherland is more of an italianate performer."", ""So for the soprano's performance alone, has an edge over other recordings the third I know of, besides Sutherland's and Mesple's recordings of the opera, is one with Robin, but that recording is somewhat dated--1952 I believe."", ""If highlights doesn't do it for you, go for the full version I found that at CD now, and I go with it since I wanted the whole opera, but it's almost 3 times more expensive, so it really just depends how enthusiastic about this opera you are."", ""All in all, this is a performance you won't be upset with as for the rest of the cast, the Sutherland set is superior in my opinion, but the one with is competent enough unless, of course, you are tone-deaf."", ':']",1,first heard flower duet opera among beautiful works ever heard bell song also impressive,143,Positive,"['bell', 'duet', 'flower', 'opera', 'song', 'works']",bell|duet|flower|opera|song|works,1,duet,duet,4,,,,
"A gorgeous performance of a most delightful opera.  I first heard the flower duet of this opera with which is among the most beautiful works I've ever heard, and the bell song is also impressive.  takes it faster than Sutherland, and, although I'm a huge Sutherland fan, has a voice more appropriate for the role and sings comfortably in french, whereas Sutherland is more of an italianate performer.  So for the soprano's performance alone, has an edge over other recordings the third I know of, besides Sutherland's and Mesple's recordings of the opera, is one with Robin, but that recording is somewhat dated--1952 I believe.  If highlights doesn't do it for you, go for the full version I found that at CD now, and I go with it since I wanted the whole opera, but it's almost 3 times more expensive, so it really just depends how enthusiastic about this opera you are.  All in all, this is a performance you won't be upset with as for the rest of the cast, the Sutherland set is superior in my opinion, but the one with is competent enough unless, of course, you are tone-deaf.  :","Reviewed in the United States on December 10, 2001",Amazon,10,"['A gorgeous performance of a most delightful opera.', ""I first heard the flower duet of this opera with which is among the most beautiful works I've ever heard, and the bell song is also impressive."", ""takes it faster than Sutherland, and, although I'm a huge Sutherland fan, has a voice more appropriate for the role and sings comfortably in french, whereas Sutherland is more of an italianate performer."", ""So for the soprano's performance alone, has an edge over other recordings the third I know of, besides Sutherland's and Mesple's recordings of the opera, is one with Robin, but that recording is somewhat dated--1952 I believe."", ""If highlights doesn't do it for you, go for the full version I found that at CD now, and I go with it since I wanted the whole opera, but it's almost 3 times more expensive, so it really just depends how enthusiastic about this opera you are."", ""All in all, this is a performance you won't be upset with as for the rest of the cast, the Sutherland set is superior in my opinion, but the one with is competent enough unless, of course, you are tone-deaf."", ':']",1,first heard flower duet opera among beautiful works ever heard bell song also impressive,143,Positive,"['bell', 'duet', 'flower', 'opera', 'song', 'works']",bell|duet|flower|opera|song|works,2,flower,flower,6,,,,
"A gorgeous performance of a most delightful opera.  I first heard the flower duet of this opera with which is among the most beautiful works I've ever heard, and the bell song is also impressive.  takes it faster than Sutherland, and, although I'm a huge Sutherland fan, has a voice more appropriate for the role and sings comfortably in french, whereas Sutherland is more of an italianate performer.  So for the soprano's performance alone, has an edge over other recordings the third I know of, besides Sutherland's and Mesple's recordings of the opera, is one with Robin, but that recording is somewhat dated--1952 I believe.  If highlights doesn't do it for you, go for the full version I found that at CD now, and I go with it since I wanted the whole opera, but it's almost 3 times more expensive, so it really just depends how enthusiastic about this opera you are.  All in all, this is a performance you won't be upset with as for the rest of the cast, the Sutherland set is superior in my opinion, but the one with is competent enough unless, of course, you are tone-deaf.  :","Reviewed in the United States on December 10, 2001",Amazon,10,"['A gorgeous performance of a most delightful opera.', ""I first heard the flower duet of this opera with which is among the most beautiful works I've ever heard, and the bell song is also impressive."", ""takes it faster than Sutherland, and, although I'm a huge Sutherland fan, has a voice more appropriate for the role and sings comfortably in french, whereas Sutherland is more of an italianate performer."", ""So for the soprano's performance alone, has an edge over other recordings the third I know of, besides Sutherland's and Mesple's recordings of the opera, is one with Robin, but that recording is somewhat dated--1952 I believe."", ""If highlights doesn't do it for you, go for the full version I found that at CD now, and I go with it since I wanted the whole opera, but it's almost 3 times more expensive, so it really just depends how enthusiastic about this opera you are."", ""All in all, this is a performance you won't be upset with as for the rest of the cast, the Sutherland set is superior in my opinion, but the one with is competent enough unless, of course, you are tone-deaf."", ':']",1,first heard flower duet opera among beautiful works ever heard bell song also impressive,143,Positive,"['bell', 'duet', 'flower', 'opera', 'song', 'works']",bell|duet|flower|opera|song|works,3,opera,opera,5,heard,heard,,
"A gorgeous performance of a most delightful opera.  I first heard the flower duet of this opera with which is among the most beautiful works I've ever heard, and the bell song is also impressive.  takes it faster than Sutherland, and, although I'm a huge Sutherland fan, has a voice more appropriate for the role and sings comfortably in french, whereas Sutherland is more of an italianate performer.  So for the soprano's performance alone, has an edge over other recordings the third I know of, besides Sutherland's and Mesple's recordings of the opera, is one with Robin, but that recording is somewhat dated--1952 I believe.  If highlights doesn't do it for you, go for the full version I found that at CD now, and I go with it since I wanted the whole opera, but it's almost 3 times more expensive, so it really just depends how enthusiastic about this opera you are.  All in all, this is a performance you won't be upset with as for the rest of the cast, the Sutherland set is superior in my opinion, but the one with is competent enough unless, of course, you are tone-deaf.  :","Reviewed in the United States on December 10, 2001",Amazon,10,"['A gorgeous performance of a most delightful opera.', ""I first heard the flower duet of this opera with which is among the most beautiful works I've ever heard, and the bell song is also impressive."", ""takes it faster than Sutherland, and, although I'm a huge Sutherland fan, has a voice more appropriate for the role and sings comfortably in french, whereas Sutherland is more of an italianate performer."", ""So for the soprano's performance alone, has an edge over other recordings the third I know of, besides Sutherland's and Mesple's recordings of the opera, is one with Robin, but that recording is somewhat dated--1952 I believe."", ""If highlights doesn't do it for you, go for the full version I found that at CD now, and I go with it since I wanted the whole opera, but it's almost 3 times more expensive, so it really just depends how enthusiastic about this opera you are."", ""All in all, this is a performance you won't be upset with as for the rest of the cast, the Sutherland set is superior in my opinion, but the one with is competent enough unless, of course, you are tone-deaf."", ':']",1,first heard flower duet opera among beautiful works ever heard bell song also impressive,143,Positive,"['bell', 'duet', 'flower', 'opera', 'song', 'works']",bell|duet|flower|opera|song|works,4,song,song,4,heard,heard,,
"A gorgeous performance of a most delightful opera.  I first heard the flower duet of this opera with which is among the most beautiful works I've ever heard, and the bell song is also impressive.  takes it faster than Sutherland, and, although I'm a huge Sutherland fan, has a voice more appropriate for the role and sings comfortably in french, whereas Sutherland is more of an italianate performer.  So for the soprano's performance alone, has an edge over other recordings the third I know of, besides Sutherland's and Mesple's recordings of the opera, is one with Robin, but that recording is somewhat dated--1952 I believe.  If highlights doesn't do it for you, go for the full version I found that at CD now, and I go with it since I wanted the whole opera, but it's almost 3 times more expensive, so it really just depends how enthusiastic about this opera you are.  All in all, this is a performance you won't be upset with as for the rest of the cast, the Sutherland set is superior in my opinion, but the one with is competent enough unless, of course, you are tone-deaf.  :","Reviewed in the United States on December 10, 2001",Amazon,10,"['A gorgeous performance of a most delightful opera.', ""I first heard the flower duet of this opera with which is among the most beautiful works I've ever heard, and the bell song is also impressive."", ""takes it faster than Sutherland, and, although I'm a huge Sutherland fan, has a voice more appropriate for the role and sings comfortably in french, whereas Sutherland is more of an italianate performer."", ""So for the soprano's performance alone, has an edge over other recordings the third I know of, besides Sutherland's and Mesple's recordings of the opera, is one with Robin, but that recording is somewhat dated--1952 I believe."", ""If highlights doesn't do it for you, go for the full version I found that at CD now, and I go with it since I wanted the whole opera, but it's almost 3 times more expensive, so it really just depends how enthusiastic about this opera you are."", ""All in all, this is a performance you won't be upset with as for the rest of the cast, the Sutherland set is superior in my opinion, but the one with is competent enough unless, of course, you are tone-deaf."", ':']",1,first heard flower duet opera among beautiful works ever heard bell song also impressive,143,Positive,"['bell', 'duet', 'flower', 'opera', 'song', 'works']",bell|duet|flower|opera|song|works,5,works,work,4,opera,opera,Consumer,
"A gorgeous performance of a most delightful opera.  I first heard the flower duet of this opera with which is among the most beautiful works I've ever heard, and the bell song is also impressive.  takes it faster than Sutherland, and, although I'm a huge Sutherland fan, has a voice more appropriate for the role and sings comfortably in french, whereas Sutherland is more of an italianate performer.  So for the soprano's performance alone, has an edge over other recordings the third I know of, besides Sutherland's and Mesple's recordings of the opera, is one with Robin, but that recording is somewhat dated--1952 I believe.  If highlights doesn't do it for you, go for the full version I found that at CD now, and I go with it since I wanted the whole opera, but it's almost 3 times more expensive, so it really just depends how enthusiastic about this opera you are.  All in all, this is a performance you won't be upset with as for the rest of the cast, the Sutherland set is superior in my opinion, but the one with is competent enough unless, of course, you are tone-deaf.  :","Reviewed in the United States on December 10, 2001",Amazon,10,"['A gorgeous performance of a most delightful opera.', ""I first heard the flower duet of this opera with which is among the most beautiful works I've ever heard, and the bell song is also impressive."", ""takes it faster than Sutherland, and, although I'm a huge Sutherland fan, has a voice more appropriate for the role and sings comfortably in french, whereas Sutherland is more of an italianate performer."", ""So for the soprano's performance alone, has an edge over other recordings the third I know of, besides Sutherland's and Mesple's recordings of the opera, is one with Robin, but that recording is somewhat dated--1952 I believe."", ""If highlights doesn't do it for you, go for the full version I found that at CD now, and I go with it since I wanted the whole opera, but it's almost 3 times more expensive, so it really just depends how enthusiastic about this opera you are."", ""All in all, this is a performance you won't be upset with as for the rest of the cast, the Sutherland set is superior in my opinion, but the one with is competent enough unless, of course, you are tone-deaf."", ':']",2,takes faster sutherland although im huge fan voice appropriate role sings comfortably french whereas italianate performer,203,Positive,"['fan', 'performer', 'role', 'voice']",fan|performer|role|voice,0,fan,fan,3,,,Brand,
"A gorgeous performance of a most delightful opera.  I first heard the flower duet of this opera with which is among the most beautiful works I've ever heard, and the bell song is also impressive.  takes it faster than Sutherland, and, although I'm a huge Sutherland fan, has a voice more appropriate for the role and sings comfortably in french, whereas Sutherland is more of an italianate performer.  So for the soprano's performance alone, has an edge over other recordings the third I know of, besides Sutherland's and Mesple's recordings of the opera, is one with Robin, but that recording is somewhat dated--1952 I believe.  If highlights doesn't do it for you, go for the full version I found that at CD now, and I go with it since I wanted the whole opera, but it's almost 3 times more expensive, so it really just depends how enthusiastic about this opera you are.  All in all, this is a performance you won't be upset with as for the rest of the cast, the Sutherland set is superior in my opinion, but the one with is competent enough unless, of course, you are tone-deaf.  :","Reviewed in the United States on December 10, 2001",Amazon,10,"['A gorgeous performance of a most delightful opera.', ""I first heard the flower duet of this opera with which is among the most beautiful works I've ever heard, and the bell song is also impressive."", ""takes it faster than Sutherland, and, although I'm a huge Sutherland fan, has a voice more appropriate for the role and sings comfortably in french, whereas Sutherland is more of an italianate performer."", ""So for the soprano's performance alone, has an edge over other recordings the third I know of, besides Sutherland's and Mesple's recordings of the opera, is one with Robin, but that recording is somewhat dated--1952 I believe."", ""If highlights doesn't do it for you, go for the full version I found that at CD now, and I go with it since I wanted the whole opera, but it's almost 3 times more expensive, so it really just depends how enthusiastic about this opera you are."", ""All in all, this is a performance you won't be upset with as for the rest of the cast, the Sutherland set is superior in my opinion, but the one with is competent enough unless, of course, you are tone-deaf."", ':']",2,takes faster sutherland although im huge fan voice appropriate role sings comfortably french whereas italianate performer,203,Positive,"['fan', 'performer', 'role', 'voice']",fan|performer|role|voice,1,performer,performer,9,sings,sings,,
"A gorgeous performance of a most delightful opera.  I first heard the flower duet of this opera with which is among the most beautiful works I've ever heard, and the bell song is also impressive.  takes it faster than Sutherland, and, although I'm a huge Sutherland fan, has a voice more appropriate for the role and sings comfortably in french, whereas Sutherland is more of an italianate performer.  So for the soprano's performance alone, has an edge over other recordings the third I know of, besides Sutherland's and Mesple's recordings of the opera, is one with Robin, but that recording is somewhat dated--1952 I believe.  If highlights doesn't do it for you, go for the full version I found that at CD now, and I go with it since I wanted the whole opera, but it's almost 3 times more expensive, so it really just depends how enthusiastic about this opera you are.  All in all, this is a performance you won't be upset with as for the rest of the cast, the Sutherland set is superior in my opinion, but the one with is competent enough unless, of course, you are tone-deaf.  :","Reviewed in the United States on December 10, 2001",Amazon,10,"['A gorgeous performance of a most delightful opera.', ""I first heard the flower duet of this opera with which is among the most beautiful works I've ever heard, and the bell song is also impressive."", ""takes it faster than Sutherland, and, although I'm a huge Sutherland fan, has a voice more appropriate for the role and sings comfortably in french, whereas Sutherland is more of an italianate performer."", ""So for the soprano's performance alone, has an edge over other recordings the third I know of, besides Sutherland's and Mesple's recordings of the opera, is one with Robin, but that recording is somewhat dated--1952 I believe."", ""If highlights doesn't do it for you, go for the full version I found that at CD now, and I go with it since I wanted the whole opera, but it's almost 3 times more expensive, so it really just depends how enthusiastic about this opera you are."", ""All in all, this is a performance you won't be upset with as for the rest of the cast, the Sutherland set is superior in my opinion, but the one with is competent enough unless, of course, you are tone-deaf."", ':']",2,takes faster sutherland although im huge fan voice appropriate role sings comfortably french whereas italianate performer,203,Positive,"['fan', 'performer', 'role', 'voice']",fan|performer|role|voice,2,role,role,4,sings,sings,,
"A gorgeous performance of a most delightful opera.  I first heard the flower duet of this opera with which is among the most beautiful works I've ever heard, and the bell song is also impressive.  takes it faster than Sutherland, and, although I'm a huge Sutherland fan, has a voice more appropriate for the role and sings comfortably in french, whereas Sutherland is more of an italianate performer.  So for the soprano's performance alone, has an edge over other recordings the third I know of, besides Sutherland's and Mesple's recordings of the opera, is one with Robin, but that recording is somewhat dated--1952 I believe.  If highlights doesn't do it for you, go for the full version I found that at CD now, and I go with it since I wanted the whole opera, but it's almost 3 times more expensive, so it really just depends how enthusiastic about this opera you are.  All in all, this is a performance you won't be upset with as for the rest of the cast, the Sutherland set is superior in my opinion, but the one with is competent enough unless, of course, you are tone-deaf.  :","Reviewed in the United States on December 10, 2001",Amazon,10,"['A gorgeous performance of a most delightful opera.', ""I first heard the flower duet of this opera with which is among the most beautiful works I've ever heard, and the bell song is also impressive."", ""takes it faster than Sutherland, and, although I'm a huge Sutherland fan, has a voice more appropriate for the role and sings comfortably in french, whereas Sutherland is more of an italianate performer."", ""So for the soprano's performance alone, has an edge over other recordings the third I know of, besides Sutherland's and Mesple's recordings of the opera, is one with Robin, but that recording is somewhat dated--1952 I believe."", ""If highlights doesn't do it for you, go for the full version I found that at CD now, and I go with it since I wanted the whole opera, but it's almost 3 times more expensive, so it really just depends how enthusiastic about this opera you are."", ""All in all, this is a performance you won't be upset with as for the rest of the cast, the Sutherland set is superior in my opinion, but the one with is competent enough unless, of course, you are tone-deaf."", ':']",2,takes faster sutherland although im huge fan voice appropriate role sings comfortably french whereas italianate performer,203,Positive,"['fan', 'performer', 'role', 'voice']",fan|performer|role|voice,3,voice,voice,5,,,,
"A gorgeous performance of a most delightful opera.  I first heard the flower duet of this opera with which is among the most beautiful works I've ever heard, and the bell song is also impressive.  takes it faster than Sutherland, and, although I'm a huge Sutherland fan, has a voice more appropriate for the role and sings comfortably in french, whereas Sutherland is more of an italianate performer.  So for the soprano's performance alone, has an edge over other recordings the third I know of, besides Sutherland's and Mesple's recordings of the opera, is one with Robin, but that recording is somewhat dated--1952 I believe.  If highlights doesn't do it for you, go for the full version I found that at CD now, and I go with it since I wanted the whole opera, but it's almost 3 times more expensive, so it really just depends how enthusiastic about this opera you are.  All in all, this is a performance you won't be upset with as for the rest of the cast, the Sutherland set is superior in my opinion, but the one with is competent enough unless, of course, you are tone-deaf.  :","Reviewed in the United States on December 10, 2001",Amazon,10,"['A gorgeous performance of a most delightful opera.', ""I first heard the flower duet of this opera with which is among the most beautiful works I've ever heard, and the bell song is also impressive."", ""takes it faster than Sutherland, and, although I'm a huge Sutherland fan, has a voice more appropriate for the role and sings comfortably in french, whereas Sutherland is more of an italianate performer."", ""So for the soprano's performance alone, has an edge over other recordings the third I know of, besides Sutherland's and Mesple's recordings of the opera, is one with Robin, but that recording is somewhat dated--1952 I believe."", ""If highlights doesn't do it for you, go for the full version I found that at CD now, and I go with it since I wanted the whole opera, but it's almost 3 times more expensive, so it really just depends how enthusiastic about this opera you are."", ""All in all, this is a performance you won't be upset with as for the rest of the cast, the Sutherland set is superior in my opinion, but the one with is competent enough unless, of course, you are tone-deaf."", ':']",3,sopranos performance alone edge recordings third know besides sutherlands mesples recordings opera one robin recording somewhat dated believe,226,Negative,"['edge', 'opera', 'recording', 'recordings', 'robin', 'sopranos', 'sutherlands']",edge|opera|recording|recordings|robin|sopranos|sutherlands,0,edge,edge,4,,,,
"A gorgeous performance of a most delightful opera.  I first heard the flower duet of this opera with which is among the most beautiful works I've ever heard, and the bell song is also impressive.  takes it faster than Sutherland, and, although I'm a huge Sutherland fan, has a voice more appropriate for the role and sings comfortably in french, whereas Sutherland is more of an italianate performer.  So for the soprano's performance alone, has an edge over other recordings the third I know of, besides Sutherland's and Mesple's recordings of the opera, is one with Robin, but that recording is somewhat dated--1952 I believe.  If highlights doesn't do it for you, go for the full version I found that at CD now, and I go with it since I wanted the whole opera, but it's almost 3 times more expensive, so it really just depends how enthusiastic about this opera you are.  All in all, this is a performance you won't be upset with as for the rest of the cast, the Sutherland set is superior in my opinion, but the one with is competent enough unless, of course, you are tone-deaf.  :","Reviewed in the United States on December 10, 2001",Amazon,10,"['A gorgeous performance of a most delightful opera.', ""I first heard the flower duet of this opera with which is among the most beautiful works I've ever heard, and the bell song is also impressive."", ""takes it faster than Sutherland, and, although I'm a huge Sutherland fan, has a voice more appropriate for the role and sings comfortably in french, whereas Sutherland is more of an italianate performer."", ""So for the soprano's performance alone, has an edge over other recordings the third I know of, besides Sutherland's and Mesple's recordings of the opera, is one with Robin, but that recording is somewhat dated--1952 I believe."", ""If highlights doesn't do it for you, go for the full version I found that at CD now, and I go with it since I wanted the whole opera, but it's almost 3 times more expensive, so it really just depends how enthusiastic about this opera you are."", ""All in all, this is a performance you won't be upset with as for the rest of the cast, the Sutherland set is superior in my opinion, but the one with is competent enough unless, of course, you are tone-deaf."", ':']",3,sopranos performance alone edge recordings third know besides sutherlands mesples recordings opera one robin recording somewhat dated believe,226,Negative,"['edge', 'opera', 'recording', 'recordings', 'robin', 'sopranos', 'sutherlands']",edge|opera|recording|recordings|robin|sopranos|sutherlands,1,opera,opera,5,,,,
"A gorgeous performance of a most delightful opera.  I first heard the flower duet of this opera with which is among the most beautiful works I've ever heard, and the bell song is also impressive.  takes it faster than Sutherland, and, although I'm a huge Sutherland fan, has a voice more appropriate for the role and sings comfortably in french, whereas Sutherland is more of an italianate performer.  So for the soprano's performance alone, has an edge over other recordings the third I know of, besides Sutherland's and Mesple's recordings of the opera, is one with Robin, but that recording is somewhat dated--1952 I believe.  If highlights doesn't do it for you, go for the full version I found that at CD now, and I go with it since I wanted the whole opera, but it's almost 3 times more expensive, so it really just depends how enthusiastic about this opera you are.  All in all, this is a performance you won't be upset with as for the rest of the cast, the Sutherland set is superior in my opinion, but the one with is competent enough unless, of course, you are tone-deaf.  :","Reviewed in the United States on December 10, 2001",Amazon,10,"['A gorgeous performance of a most delightful opera.', ""I first heard the flower duet of this opera with which is among the most beautiful works I've ever heard, and the bell song is also impressive."", ""takes it faster than Sutherland, and, although I'm a huge Sutherland fan, has a voice more appropriate for the role and sings comfortably in french, whereas Sutherland is more of an italianate performer."", ""So for the soprano's performance alone, has an edge over other recordings the third I know of, besides Sutherland's and Mesple's recordings of the opera, is one with Robin, but that recording is somewhat dated--1952 I believe."", ""If highlights doesn't do it for you, go for the full version I found that at CD now, and I go with it since I wanted the whole opera, but it's almost 3 times more expensive, so it really just depends how enthusiastic about this opera you are."", ""All in all, this is a performance you won't be upset with as for the rest of the cast, the Sutherland set is superior in my opinion, but the one with is competent enough unless, of course, you are tone-deaf."", ':']",3,sopranos performance alone edge recordings third know besides sutherlands mesples recordings opera one robin recording somewhat dated believe,226,Negative,"['edge', 'opera', 'recording', 'recordings', 'robin', 'sopranos', 'sutherlands']",edge|opera|recording|recordings|robin|sopranos|sutherlands,2,recording,record,6,mesples,mesples,,
"A gorgeous performance of a most delightful opera.  I first heard the flower duet of this opera with which is among the most beautiful works I've ever heard, and the bell song is also impressive.  takes it faster than Sutherland, and, although I'm a huge Sutherland fan, has a voice more appropriate for the role and sings comfortably in french, whereas Sutherland is more of an italianate performer.  So for the soprano's performance alone, has an edge over other recordings the third I know of, besides Sutherland's and Mesple's recordings of the opera, is one with Robin, but that recording is somewhat dated--1952 I believe.  If highlights doesn't do it for you, go for the full version I found that at CD now, and I go with it since I wanted the whole opera, but it's almost 3 times more expensive, so it really just depends how enthusiastic about this opera you are.  All in all, this is a performance you won't be upset with as for the rest of the cast, the Sutherland set is superior in my opinion, but the one with is competent enough unless, of course, you are tone-deaf.  :","Reviewed in the United States on December 10, 2001",Amazon,10,"['A gorgeous performance of a most delightful opera.', ""I first heard the flower duet of this opera with which is among the most beautiful works I've ever heard, and the bell song is also impressive."", ""takes it faster than Sutherland, and, although I'm a huge Sutherland fan, has a voice more appropriate for the role and sings comfortably in french, whereas Sutherland is more of an italianate performer."", ""So for the soprano's performance alone, has an edge over other recordings the third I know of, besides Sutherland's and Mesple's recordings of the opera, is one with Robin, but that recording is somewhat dated--1952 I believe."", ""If highlights doesn't do it for you, go for the full version I found that at CD now, and I go with it since I wanted the whole opera, but it's almost 3 times more expensive, so it really just depends how enthusiastic about this opera you are."", ""All in all, this is a performance you won't be upset with as for the rest of the cast, the Sutherland set is superior in my opinion, but the one with is competent enough unless, of course, you are tone-deaf."", ':']",3,sopranos performance alone edge recordings third know besides sutherlands mesples recordings opera one robin recording somewhat dated believe,226,Negative,"['edge', 'opera', 'recording', 'recordings', 'robin', 'sopranos', 'sutherlands']",edge|opera|recording|recordings|robin|sopranos|sutherlands,3,recordings,recording,9,performance,performance,,
"A gorgeous performance of a most delightful opera.  I first heard the flower duet of this opera with which is among the most beautiful works I've ever heard, and the bell song is also impressive.  takes it faster than Sutherland, and, although I'm a huge Sutherland fan, has a voice more appropriate for the role and sings comfortably in french, whereas Sutherland is more of an italianate performer.  So for the soprano's performance alone, has an edge over other recordings the third I know of, besides Sutherland's and Mesple's recordings of the opera, is one with Robin, but that recording is somewhat dated--1952 I believe.  If highlights doesn't do it for you, go for the full version I found that at CD now, and I go with it since I wanted the whole opera, but it's almost 3 times more expensive, so it really just depends how enthusiastic about this opera you are.  All in all, this is a performance you won't be upset with as for the rest of the cast, the Sutherland set is superior in my opinion, but the one with is competent enough unless, of course, you are tone-deaf.  :","Reviewed in the United States on December 10, 2001",Amazon,10,"['A gorgeous performance of a most delightful opera.', ""I first heard the flower duet of this opera with which is among the most beautiful works I've ever heard, and the bell song is also impressive."", ""takes it faster than Sutherland, and, although I'm a huge Sutherland fan, has a voice more appropriate for the role and sings comfortably in french, whereas Sutherland is more of an italianate performer."", ""So for the soprano's performance alone, has an edge over other recordings the third I know of, besides Sutherland's and Mesple's recordings of the opera, is one with Robin, but that recording is somewhat dated--1952 I believe."", ""If highlights doesn't do it for you, go for the full version I found that at CD now, and I go with it since I wanted the whole opera, but it's almost 3 times more expensive, so it really just depends how enthusiastic about this opera you are."", ""All in all, this is a performance you won't be upset with as for the rest of the cast, the Sutherland set is superior in my opinion, but the one with is competent enough unless, of course, you are tone-deaf."", ':']",3,sopranos performance alone edge recordings third know besides sutherlands mesples recordings opera one robin recording somewhat dated believe,226,Negative,"['edge', 'opera', 'recording', 'recordings', 'robin', 'sopranos', 'sutherlands']",edge|opera|recording|recordings|robin|sopranos|sutherlands,4,robin,robin,5,,,,
"A gorgeous performance of a most delightful opera.  I first heard the flower duet of this opera with which is among the most beautiful works I've ever heard, and the bell song is also impressive.  takes it faster than Sutherland, and, although I'm a huge Sutherland fan, has a voice more appropriate for the role and sings comfortably in french, whereas Sutherland is more of an italianate performer.  So for the soprano's performance alone, has an edge over other recordings the third I know of, besides Sutherland's and Mesple's recordings of the opera, is one with Robin, but that recording is somewhat dated--1952 I believe.  If highlights doesn't do it for you, go for the full version I found that at CD now, and I go with it since I wanted the whole opera, but it's almost 3 times more expensive, so it really just depends how enthusiastic about this opera you are.  All in all, this is a performance you won't be upset with as for the rest of the cast, the Sutherland set is superior in my opinion, but the one with is competent enough unless, of course, you are tone-deaf.  :","Reviewed in the United States on December 10, 2001",Amazon,10,"['A gorgeous performance of a most delightful opera.', ""I first heard the flower duet of this opera with which is among the most beautiful works I've ever heard, and the bell song is also impressive."", ""takes it faster than Sutherland, and, although I'm a huge Sutherland fan, has a voice more appropriate for the role and sings comfortably in french, whereas Sutherland is more of an italianate performer."", ""So for the soprano's performance alone, has an edge over other recordings the third I know of, besides Sutherland's and Mesple's recordings of the opera, is one with Robin, but that recording is somewhat dated--1952 I believe."", ""If highlights doesn't do it for you, go for the full version I found that at CD now, and I go with it since I wanted the whole opera, but it's almost 3 times more expensive, so it really just depends how enthusiastic about this opera you are."", ""All in all, this is a performance you won't be upset with as for the rest of the cast, the Sutherland set is superior in my opinion, but the one with is competent enough unless, of course, you are tone-deaf."", ':']",3,sopranos performance alone edge recordings third know besides sutherlands mesples recordings opera one robin recording somewhat dated believe,226,Negative,"['edge', 'opera', 'recording', 'recordings', 'robin', 'sopranos', 'sutherlands']",edge|opera|recording|recordings|robin|sopranos|sutherlands,5,sopranos,soprano,7,performance,performance,,
